user_id,user_name,registration_date,user_segment
USR-01601,Vika Putra,2020-01-06,Regular
USR-01602,Made Wibowo,2021-02-01,Regular
USR-01603,Dian Sugiarto,2024-06-11,Regular
USR-01604,Hendra Nugroho,2020-11-21,Regular
USR-01605,Lestari Handoko,2024-09-04,Regular
USR-01606,Vera Kusuma,2020-12-29,Regular
USR-01607,Tari Permata,2020-01-06,Regular
USR-01608,Krisna Sugiarto,2020-08-20,Regular
USR-01609,Zulfa Handoko,2023-04-27,Regular
USR-01610,Oki Saputro,2019-12-03,Regular
USR-01611,Tari Wibowo,2021-10-04,Regular
USR-01612,Oki Saputra,2021-07-08,VIP
USR-01613,Nanda Suwandi,2023-12-09,Regular
USR-01614,Budi Putra,,Regular
USR-01615,Lestari Setiawan,2023-12-03,Regular
USR-01616,Niko Permata,2021-02-01,VIP
USR-01617,Wendi Sugiarto,2023-05-05,Regular
USR-01618,Yogi Saputra,2021-12-15,Regular
USR-01619,Vera Suwandi,2023-01-02,Regular
USR-01620,Niko Suwandi,2021-10-08,Regular
USR-01621,Krisna Rahayu,2024-09-09,Regular
USR-01622,Wendi Kurniawan,2021-07-22,Regular
USR-01623,Mulia Wijaya,2021-07-06,Regular
USR-01624,Cahaya Kusuma,2023-11-29,Regular
USR-01625,Dian Kurniawan,2020-12-02,Regular
USR-01626,Wendi Suwandi,2022-11-24,Regular
USR-01627,Yanti Wibowo,2022-12-22,Regular
USR-01628,Hadi Halim,2019-04-23,Regular
USR-01629,Nanda Saputro,2020-06-30,VIP
USR-01630,Mulia Wahyudi,2022-06-01,Regular
USR-01631,Usman Setiawan,2020-08-13,Regular
USR-01632,Dewi Sugiarto,2019-01-28,VIP
USR-01633,Jaya Halim,2019-10-18,Regular
USR-01634,Oscar Hidayat,2021-03-08,Regular
USR-01635,Hadi Pratama,2019-05-01,Regular
USR-01636,Mulia Permata,2020-01-21,VIP
USR-01637,Indah Rahayu,2023-04-11,Regular
USR-01638,Wendi Halim,2022-06-28,Regular
USR-01639,Reza Permata,2024-08-08,Regular
USR-01640,Ratna Kusuma,2022-12-09,VIP
USR-01641,Budi Putra,2020-01-21,Regular
USR-01642,Galih Hidayat,2019-08-31,Regular
USR-01643,Andi Santoso,,VIP
USR-01644,Mulia Setiawan,2022-06-08,Regular
USR-01645,Made Putra,2019-10-12,VIP
USR-01646,Galih Suwandi,2021-06-13,VIP
USR-01647,Wendi Hidayat,2020-12-25,VIP
USR-01648,Citra Kurniawan,2023-12-29,Regular
USR-01649,Ulfa Handoko,2020-05-07,VIP
USR-01650,Kartika Pratama,2021-01-08,Regular
USR-01651,Wahyu Saputro,2020-09-27,VIP
USR-01652,Hendra Kurniawan,2023-05-12,Regular
USR-01653,Putri Gunawan,2021-10-05,Regular
USR-01654,Dewi Gunawan,2023-07-14,Regular
USR-01655,Fitri Rahayu,2020-02-09,VIP
USR-01656,Aditya Kurniawan,2024-12-18,Regular
USR-01657,Dian Nugroho,2022-03-03,Regular
USR-01658,Zahra Kusuma,2023-10-13,Regular
USR-01659,Lestari Gunawan,2024-07-05,Regular
USR-01660,Tono Wijaya,2022-06-06,Regular
USR-01661,Fitri Handoko,2019-06-20,Regular
USR-01662,Zulfa Wijaya,2020-12-11,Regular
USR-01663,Zahra Nugroho,2019-07-13,VIP
USR-01664,Usman Halim,2019-08-03,VIP
USR-01665,Irfan Sugiarto,2024-11-16,VIP
USR-01666,Galih Saputro,2019-07-03,VIP
USR-01667,Eko Nugroho,2021-06-26,Regular
USR-01668,Zahra Nugroho,2019-03-05,Regular
USR-01669,Andi Saputra,2020-04-21,VIP
USR-01670,Zahra Saputra,2022-09-16,VIP
USR-01671,Joko Putra,2023-07-05,Regular
USR-01672,Cahaya Setiawan,2021-11-23,VIP
USR-01673,Surya Wibowo,2022-06-22,Regular
USR-01674,Bambang Permata,2019-02-11,Regular
USR-01675,Hadi Wibowo,2021-02-15,VIP
USR-01676,Dian Suwandi,2023-06-08,Regular
USR-01677,Hendra Pratama,2021-07-02,Regular
USR-01678,Krisna Rahayu,2024-06-24,Regular
USR-01679,Wendi Permata,2021-11-16,VIP
USR-01680,Mulia Wibowo,2022-03-19,Regular
USR-01681,Made Kusuma,2020-05-04,Regular
USR-01682,Jaya Wijaya,2024-08-01,Regular
USR-01683,Citra Permata,2020-03-23,Regular
USR-01684,Pandu Sugiarto,2019-10-04,Regular
USR-01685,Citra Wahyudi,2020-08-07,Regular
USR-01686,Yanti Rahayu,2021-02-13,Regular
USR-01687,Wahyu Wibowo,2019-02-28,VIP
USR-01688,Surya Wijaya,2022-12-05,Regular
USR-01689,Irfan Kusuma,2020-09-19,VIP
USR-01690,Yanti Saputro,2021-03-07,Regular
USR-01691,Putri Putra,2023-12-10,Regular
USR-01692,Vika Wijaya,2020-10-21,Regular
USR-01693,Krisna Santoso,2019-09-24,Regular
USR-01694,Vika Sugiarto,2020-11-26,Regular
USR-01695,Andi Permata,2020-03-01,Regular
USR-01696,Zahra Setiawan,,Regular
USR-01697,Citra Setiawan,2021-07-08,Regular
USR-01698,Gunawan Setiawan,2019-03-23,Regular
USR-01699,Zahra Saputro,2022-03-02,Regular
USR-01700,Pandu Wibowo,2021-08-31,Regular
USR-01701,Joko Saputro,2024-02-07,Regular
USR-01702,Tono Hidayat,2023-01-15,Regular
USR-01703,Kartika Sugiarto,2023-05-11,VIP
USR-01704,Joko Wijaya,2023-11-04,VIP
USR-01705,Indah Sugiarto,2021-07-18,VIP
USR-01706,Bambang Saputro,2023-07-21,Regular
USR-01707,Fauzi Sugiarto,2023-12-24,VIP
USR-01708,Jaya Nugroho,2023-06-22,Regular
USR-01709,Yanti Putra,2021-02-21,Regular
USR-01710,Aditya Halim,2024-03-12,Regular
USR-01711,Joko Gunawan,2022-06-11,Regular
USR-01712,Pandu Halim,2024-01-27,Regular
USR-01713,Kartika Permata,2021-06-08,Regular
USR-01714,Dian Santoso,2023-11-04,Regular
USR-01715,Lina Wibowo,2023-04-30,Regular
USR-01716,Mulia Nugroho,2020-09-30,Regular
USR-01717,Zulfa Suwandi,2022-07-20,Regular
USR-01718,Aditya Putra,2024-06-16,Regular
USR-01719,Eko Kusuma,2019-05-25,Regular
USR-01720,Fitri Rahayu,2019-08-05,Regular
USR-01721,Joko Nugroho,2023-01-01,Regular
USR-01722,Vika Setiawan,2019-09-28,Regular
USR-01723,Wendi Hidayat,2024-01-04,Regular
USR-01724,Kartika Suwandi,2020-02-20,VIP
USR-01725,Pandu Halim,2020-04-30,Regular
USR-01726,Sari Saputra,2024-04-07,Regular
USR-01727,Galih Wijaya,2020-08-23,VIP
USR-01728,Gunawan Hidayat,2023-04-10,Regular
USR-01729,Niko Setiawan,2023-01-24,VIP
USR-01730,Tari Setiawan,2019-03-23,VIP
USR-01731,Yogi Kusuma,2022-10-23,VIP
USR-01732,Joko Pratama,2022-05-14,Regular
USR-01733,Vika Handoko,2021-03-18,VIP
USR-01734,Hadi Santoso,2019-12-07,Regular
USR-01735,Yogi Wibowo,2023-09-08,VIP
USR-01736,Budi Gunawan,2022-02-21,VIP
USR-01737,Putri Handoko,2020-11-14,Regular
USR-01738,Sari Saputro,2023-11-09,Regular
USR-01739,Indah Putra,2022-09-25,Regular
USR-01740,Ulfa Permata,,Regular
USR-01741,Citra Wibowo,2024-04-09,Regular
USR-01742,Irfan Halim,2022-10-06,Regular
USR-01743,Xena Wibowo,2022-11-02,Regular
USR-01744,Fitri Saputro,2024-06-25,Regular
USR-01745,Vika Wahyudi,2019-12-14,VIP
USR-01746,Aditya Pratama,2019-04-05,VIP
USR-01747,Joko Setiawan,2020-12-26,Regular
USR-01748,Andi Santoso,2019-12-24,VIP
USR-01749,Pandu Kusuma,2022-10-29,VIP
USR-01750,Wahyu Pratama,2024-03-02,Regular
USR-01751,Made Kusuma,2019-08-19,Regular
USR-01752,Usman Saputra,2020-01-11,Regular
USR-01753,Ratna Wahyudi,2019-11-22,Regular
USR-01754,Hadi Putra,2021-03-19,Regular
USR-01755,Usman Setiawan,2024-04-05,Regular
USR-01756,Irfan Santoso,2019-09-08,Regular
USR-01757,Krisna Setiawan,2021-03-20,Regular
USR-01758,Eko Nugroho,2020-05-22,Regular
USR-01759,Oki Hidayat,2022-08-09,Regular
USR-01760,Irfan Handoko,2022-04-30,Regular
USR-01761,Zulfa Saputra,2021-10-24,VIP
USR-01762,Kartika Kusuma,2021-10-27,Regular
USR-01763,Yanti Wijaya,2024-07-16,Regular
USR-01764,Aditya Saputro,2023-10-28,Regular
USR-01765,Fitri Rahayu,,Regular
USR-01766,Oscar Kusuma,2023-01-20,Regular
USR-01767,Zulfa Gunawan,2022-07-30,Regular
USR-01768,Vika Kurniawan,2022-05-14,Regular
USR-01769,Kartika Wijaya,2021-02-18,Regular
USR-01770,Fauzi Rahayu,2023-08-06,Regular
USR-01771,Fauzi Saputro,2023-07-10,Regular
USR-01772,Budi Suwandi,2023-04-29,Regular
USR-01773,Ratna Suwandi,2023-04-12,VIP
USR-01774,Tari Hidayat,2019-02-27,Regular
USR-01775,Budi Permata,2021-01-23,Regular
USR-01776,Budi Gunawan,2022-01-14,Regular
USR-01777,Lestari Wibowo,2022-05-28,VIP
USR-01778,Hadi Halim,2024-06-15,Regular
USR-01779,Tari Wijaya,2020-10-16,Regular
USR-01780,Vika Gunawan,2020-03-10,Regular
USR-01781,Hadi Nugroho,2020-08-02,Regular
USR-01782,Ratna Hidayat,2019-02-23,VIP
USR-01783,Cahaya Putra,2022-06-26,Regular
USR-01784,Wahyu Sugiarto,2020-06-14,Regular
USR-01785,Gunawan Kusuma,2020-06-08,Regular
USR-01786,Putri Nugroho,,Regular
USR-01787,Vika Gunawan,2021-08-14,VIP
USR-01788,Wahyu Nugroho,2022-10-27,Regular
USR-01789,Mulia Saputra,2022-08-11,Regular
USR-01790,Putri Gunawan,2021-08-28,VIP
USR-01791,Galih Permata,2019-03-21,Regular
USR-01792,Hadi Saputro,2022-08-10,Regular
USR-01793,Zahra Nugroho,2021-12-25,Regular
USR-01794,Yogi Wijaya,2022-02-05,Regular
USR-01795,Vika Sugiarto,2021-07-03,Regular
USR-01796,Sari Rahayu,2024-05-30,Regular
USR-01797,Krisna Nugroho,2022-07-10,Regular
USR-01798,Oscar Putra,2021-02-09,VIP
USR-01799,Made Wahyudi,2019-09-06,Regular
USR-01800,Zahra Halim,2022-03-02,Regular
USR-01801,Nanda Suwandi,2019-02-14,Regular
USR-01802,Aditya Halim,2019-04-29,Regular
USR-01803,Joko Saputro,2024-03-19,Regular
USR-01804,Aditya Rahayu,2020-10-04,Regular
USR-01805,Made Putra,2022-01-25,Regular
USR-01806,Vika Santoso,2020-10-29,Regular
USR-01807,Yogi Suwandi,2022-08-30,Regular
USR-01808,Ratna Halim,2023-03-17,Regular
USR-01809,Pandu Wijaya,2023-06-09,Regular
USR-01810,Mulia Wijaya,2022-08-20,Regular
USR-01811,Wendi Suwandi,2019-08-17,Regular
USR-01812,Galih Wahyudi,2019-10-06,Regular
USR-01813,Yogi Sugiarto,2021-08-20,Regular
USR-01814,Eko Gunawan,2023-08-18,Regular
USR-01815,Surya Permata,2019-09-12,Regular
USR-01816,Dian Hidayat,2020-01-02,VIP
USR-01817,Dewi Kurniawan,2021-12-04,Regular
USR-01818,Citra Saputra,2021-07-12,Regular
USR-01819,Indah Wahyudi,2020-09-17,VIP
USR-01820,Tari Permata,2023-05-07,Regular
USR-01821,Hadi Santoso,,Regular
USR-01822,Citra Nugroho,2023-08-27,Regular
USR-01823,Hadi Santoso,2021-05-05,Regular
USR-01824,Yogi Wahyudi,2019-11-27,Regular
USR-01825,Joko Kurniawan,2020-11-03,Regular
USR-01826,Pandu Handoko,,Regular
USR-01827,Kartika Nugroho,2023-03-14,Regular
USR-01828,Vika Wibowo,2021-11-15,Regular
USR-01829,Dian Putra,2022-03-14,Regular
USR-01830,Nanda Hidayat,2024-09-27,Regular
USR-01831,Zulfa Nugroho,2023-05-07,VIP
USR-01832,Usman Nugroho,2022-05-08,VIP
USR-01833,Dewi Saputra,2022-05-27,Regular
USR-01834,Budi Handoko,2021-10-30,Regular
USR-01835,Wahyu Nugroho,,VIP
USR-01836,Fauzi Permata,2023-05-11,Regular
USR-01837,Gunawan Kurniawan,2020-11-07,VIP
USR-01838,Galih Santoso,2021-10-14,Regular
USR-01839,Sari Santoso,2019-07-24,VIP
USR-01840,Kartika Pratama,2023-04-12,Regular
USR-01841,Cahaya Sugiarto,2021-05-31,Regular
USR-01842,Ulfa Wijaya,2023-09-07,Regular
USR-01843,Fauzi Nugroho,2022-05-22,Regular
USR-01844,Gunawan Hidayat,2019-05-05,VIP
USR-01845,Putri Saputro,,Regular
USR-01846,Vera Setiawan,2022-01-23,Regular
USR-01847,Agus Permata,2020-09-19,Regular
USR-01848,Fauzi Halim,2024-07-30,Regular
USR-01849,Citra Kusuma,2019-02-24,Regular
USR-01850,Yanti Gunawan,2022-02-24,Regular
USR-01851,Sari Nugroho,2021-12-30,Regular
USR-01852,Surya Wijaya,2024-01-09,VIP
USR-01853,Vera Gunawan,2023-11-19,Regular
USR-01854,Fitri Putra,2019-07-13,Regular
USR-01855,Yogi Sugiarto,2024-04-19,Regular
USR-01856,Ratna Sugiarto,2020-08-19,Regular
USR-01857,Xena Handoko,2023-07-04,Regular
USR-01858,Bambang Sugiarto,2024-07-18,Regular
USR-01859,Indah Rahayu,2019-12-21,Regular
USR-01860,Krisna Hidayat,2024-03-26,Regular
USR-01861,Ratna Suwandi,2022-11-07,Regular
USR-01862,Mulia Suwandi,2020-10-15,VIP
USR-01863,Agus Kusuma,2021-04-23,VIP
USR-01864,Krisna Wijaya,2020-04-03,VIP
USR-01865,Lestari Hidayat,2019-01-17,Regular
USR-01866,Vika Sugiarto,2022-10-03,Regular
USR-01867,Agus Saputra,2023-06-06,Regular
USR-01868,Galih Saputra,2023-07-30,Regular
USR-01869,Vera Nugroho,2024-02-02,Regular
USR-01870,Hadi Suwandi,2024-08-28,Regular
USR-01871,Agus Handoko,2022-06-09,Regular
USR-01872,Made Santoso,2020-01-31,VIP
USR-01873,Nanda Hidayat,,Regular
USR-01874,Dian Pratama,2019-10-20,Regular
USR-01875,Andi Putra,2023-01-04,Regular
USR-01876,Ulfa Halim,2023-05-08,Regular
USR-01877,Niko Wijaya,2024-05-13,Regular
USR-01878,Xena Santoso,2019-05-10,Regular
USR-01879,Zahra Kurniawan,2024-04-23,VIP
USR-01880,Pandu Sugiarto,2023-09-28,Regular
USR-01881,Zahra Wijaya,2024-07-01,VIP
USR-01882,Krisna Kusuma,2019-12-22,Regular
USR-01883,Zulfa Rahayu,2020-01-21,Regular
USR-01884,Ulfa Kurniawan,2024-04-06,Regular
USR-01885,Bambang Pratama,2024-01-23,Regular
USR-01886,Usman Santoso,,Regular
USR-01887,Lina Saputro,2023-12-26,Regular
USR-01888,Krisna Wijaya,2023-05-09,VIP
USR-01889,Hadi Hidayat,2020-04-26,Regular
USR-01890,Citra Handoko,2022-04-16,VIP
USR-01891,Joko Kusuma,2023-10-14,Regular
USR-01892,Zahra Hidayat,2024-06-14,Regular
USR-01893,Oki Rahayu,2019-06-29,Regular
USR-01894,Dian Pratama,2024-07-13,Regular
USR-01895,Oscar Setiawan,2020-07-24,Regular
USR-01896,Vera Halim,2024-07-25,Regular
USR-01897,Yogi Kurniawan,2024-11-21,VIP
USR-01898,Cahaya Kurniawan,2024-04-24,Regular
USR-01899,Reza Sugiarto,2019-10-02,Regular
USR-01900,Indah Pratama,2024-09-08,VIP
USR-01901,Tari Nugroho,2019-12-20,Regular
USR-01902,Gunawan Kusuma,2023-03-10,Regular
USR-01903,Hendra Kurniawan,2021-01-29,Regular
USR-01904,Indah Permata,2021-04-09,Regular
USR-01905,Andi Pratama,,Regular
USR-01906,Andi Handoko,2021-12-25,Regular
USR-01907,Putri Gunawan,2020-07-15,Regular
USR-01908,Gunawan Gunawan,2021-02-11,Regular
USR-01909,Ratna Kurniawan,2020-12-07,Regular
USR-01910,Indah Wahyudi,2019-10-18,Regular
USR-01911,Eko Setiawan,2019-10-06,Regular
USR-01912,Yogi Saputra,2023-08-21,VIP
USR-01913,Cahaya Wijaya,2023-07-23,Regular
USR-01914,Tari Sugiarto,2023-06-05,Regular
USR-01915,Indah Gunawan,2021-07-09,Regular
USR-01916,Surya Hidayat,2024-09-18,VIP
USR-01917,Eko Halim,2024-11-05,Regular
USR-01918,Fitri Suwandi,2023-09-06,Regular
USR-01919,Agus Wibowo,2019-06-13,Regular
USR-01920,Krisna Putra,2022-10-30,Regular
USR-01921,Gunawan Wahyudi,2022-06-16,VIP
USR-01922,Fitri Gunawan,2020-07-16,Regular
USR-01923,Ratna Kusuma,2024-12-22,Regular
USR-01924,Tono Putra,2022-01-03,VIP
USR-01925,Vika Saputra,2022-07-06,VIP
USR-01926,Made Rahayu,2022-11-28,VIP
USR-01927,Oscar Halim,2023-08-13,Regular
USR-01928,Indah Handoko,2021-02-10,Regular
USR-01929,Lestari Rahayu,2023-01-20,Regular
USR-01930,Lina Pratama,2024-03-10,Regular
USR-01931,Nanda Putra,2022-04-08,Regular
USR-01932,Surya Gunawan,2022-10-13,Regular
USR-01933,Sari Setiawan,2023-05-24,Regular
USR-01934,Oscar Kusuma,2022-10-30,Regular
USR-01935,Agus Santoso,2023-03-23,VIP
USR-01936,Fauzi Kurniawan,2021-11-09,VIP
USR-01937,Bambang Nugroho,2022-02-08,Regular
USR-01938,Hadi Putra,2023-10-18,Regular
USR-01939,Hendra Suwandi,2023-11-26,Regular
USR-01940,Dewi Wijaya,2023-01-20,Regular
USR-01941,Krisna Wibowo,2022-02-10,Regular
USR-01942,Usman Halim,2020-01-28,VIP
USR-01943,Wahyu Putra,2019-09-03,Regular
USR-01944,Oki Saputra,2022-03-10,Regular
USR-01945,Xena Saputra,2021-12-28,VIP
USR-01946,Kartika Permata,2022-07-21,Regular
USR-01947,Fitri Setiawan,2019-03-13,VIP
USR-01948,Hendra Pratama,2022-01-09,VIP
USR-01949,Fauzi Putra,2023-07-23,Regular
USR-01950,Sari Pratama,2020-12-11,VIP
USR-01951,Cahaya Setiawan,,Regular
USR-01952,Oki Pratama,2023-05-03,Regular
USR-01953,Dian Suwandi,2023-08-01,Regular
USR-01954,Aditya Permata,2023-04-24,VIP
USR-01955,Usman Gunawan,2022-01-17,Regular
USR-01956,Budi Gunawan,2024-11-16,Regular
USR-01957,Oscar Nugroho,2023-05-08,VIP
USR-01958,Vera Permata,2019-11-13,Regular
USR-01959,Vika Sugiarto,2023-07-13,Regular
USR-01960,Oki Permata,2021-10-15,Regular
USR-01961,Usman Setiawan,2024-04-07,VIP
USR-01962,Budi Permata,2019-09-22,Regular
USR-01963,Hadi Halim,2023-01-12,Regular
USR-01964,Reza Sugiarto,2023-10-04,Regular
USR-01965,Reza Gunawan,2023-02-10,VIP
USR-01966,Surya Wahyudi,2021-06-16,VIP
USR-01967,Zahra Sugiarto,2021-03-12,VIP
USR-01968,Kartika Kusuma,2021-07-25,Regular
USR-01969,Jaya Wibowo,2019-07-25,Regular
USR-01970,Cahaya Wibowo,2022-04-15,Regular
USR-01971,Ulfa Hidayat,2021-01-31,Regular
USR-01972,Pandu Wijaya,2021-08-07,VIP
USR-01973,Gunawan Halim,2020-12-21,Regular
USR-01974,Made Putra,2021-08-25,Regular
USR-01975,Sari Hidayat,2019-10-03,Regular
USR-01976,Yogi Hidayat,2024-03-09,Regular
USR-01977,Andi Rahayu,2021-02-04,Regular
USR-01978,Budi Wahyudi,2022-01-20,Regular
USR-01979,Kartika Wijaya,2019-08-21,Regular
USR-01980,Oscar Sugiarto,2020-06-25,Regular
USR-01981,Fauzi Hidayat,2022-02-17,Regular
USR-01982,Oscar Wijaya,2021-10-13,Regular
USR-01983,Tono Saputro,2023-03-26,Regular
USR-01984,Agus Kurniawan,2024-06-29,Regular
USR-01985,Fauzi Wahyudi,2023-07-13,VIP
USR-01986,Jaya Halim,2023-07-18,Regular
USR-01987,Citra Nugroho,2024-08-08,Regular
USR-01988,Hendra Putra,2023-02-14,VIP
USR-01989,Yogi Santoso,2023-04-17,Regular
USR-01990,Nanda Halim,2021-03-24,Regular
USR-01991,Niko Suwandi,2020-08-25,Regular
USR-01992,Joko Santoso,2022-05-21,Regular
USR-01993,Agus Saputro,2023-12-04,Regular
USR-01994,Fauzi Suwandi,2023-03-02,VIP
USR-01995,Joko Pratama,2019-07-30,Regular
USR-01996,Zahra Halim,2019-08-06,Regular
USR-01997,Irfan Kurniawan,2022-04-19,Regular
USR-01998,Wahyu Nugroho,2024-05-17,Regular
USR-01999,Galih Suwandi,2024-09-06,Regular
USR-02000,Irfan Nugroho,2022-01-09,Regular
